# photband: WISE_RSR_W1
# source: SVO Filter Profile Service
# svo_id: WISE/WISE.W1
# detector_type: 0
# response_type: energy
# components: Filter + Instrument
# profile_reference: http://wise2.ipac.caltech.edu/docs/release/prelim/expsup/sec4_3g.html#WISEZMA
# wavelength_unit: Angstrom
# columns: wavelength transmission
2.6000000000e+04 2.3718000000e-06
2.6100000000e+04 3.5787000000e-04
2.6200000000e+04 1.1801000000e-03
2.6300000000e+04 9.2944000000e-04
2.6400000000e+04 7.5095000000e-04
2.6500000000e+04 8.1940000000e-04
2.6600000000e+04 8.8183000000e-04
2.6700000000e+04 1.0517000000e-03
2.6800000000e+04 3.3867000000e-04
2.6900000000e+04 5.1705000000e-04
2.7000000000e+04 8.1846000000e-04
2.7100000000e+04 8.7291000000e-03
2.7200000000e+04 7.7299000000e-03
2.7300000000e+04 4.6045000000e-03
2.7400000000e+04 3.4356000000e-03
2.7500000000e+04 7.3993000000e-03
2.7600000000e+04 1.3747000000e-02
2.7700000000e+04 2.3550000000e-02
2.7800000000e+04 4.5209000000e-02
2.7900000000e+04 8.8875000000e-02
2.8000000000e+04 1.5556000000e-01
2.8100000000e+04 2.3009000000e-01
2.8200000000e+04 2.8369000000e-01
2.8300000000e+04 3.0687000000e-01
2.8400000000e+04 3.0425000000e-01
2.8500000000e+04 2.9415000000e-01
2.8600000000e+04 2.8210000000e-01
2.8700000000e+04 2.6809000000e-01
2.8800000000e+04 2.5501000000e-01
2.8900000000e+04 2.5401000000e-01
2.9000000000e+04 2.6625000000e-01
2.9100000000e+04 2.8903000000e-01
2.9200000000e+04 3.1501000000e-01
2.9300000000e+04 3.3782000000e-01
2.9400000000e+04 3.5702000000e-01
2.9500000000e+04 3.7356000000e-01
2.9600000000e+04 3.8865000000e-01
2.9700000000e+04 4.0548000000e-01
2.9800000000e+04 4.2145000000e-01
2.9900000000e+04 4.3263000000e-01
3.0000000000e+04 4.3701000000e-01
3.0100000000e+04 4.4142000000e-01
3.0200000000e+04 4.4584000000e-01
3.0300000000e+04 4.4534000000e-01
3.0400000000e+04 4.3787000000e-01
3.0500000000e+04 4.2836000000e-01
3.0600000000e+04 4.1477000000e-01
3.0700000000e+04 4.0008000000e-01
3.0800000000e+04 3.8227000000e-01
3.0900000000e+04 3.6736000000e-01
3.1000000000e+04 3.5944000000e-01
3.1100000000e+04 3.6771000000e-01
3.1200000000e+04 3.9539000000e-01
3.1300000000e+04 4.3755000000e-01
3.1400000000e+04 4.7689000000e-01
3.1500000000e+04 5.0722000000e-01
3.1600000000e+04 5.2844000000e-01
3.1700000000e+04 5.4461000000e-01
3.1800000000e+04 5.5879000000e-01
3.1900000000e+04 5.7201000000e-01
3.2000000000e+04 5.8320000000e-01
3.2100000000e+04 5.9027000000e-01
3.2200000000e+04 5.9737000000e-01
3.2300000000e+04 6.0239000000e-01
